y,oof_random_forest,oof_xgboost,oof_lightgbm
0,0.0,5.022392542741727e-06,1.2425183175021013e-10
0,0.0025,0.00039876141818240285,6.248622511946258e-07
0,0.0225,0.0018730172887444496,4.0866683428308654e-05
0,0.0025,7.168259799072985e-06,1.5260576717062678e-09
0,0.0,2.3142807492604334e-07,2.9400311225033614e-10
0,0.0525,0.0006017894484102726,2.464333067648551e-06
0,0.0075,3.1600309284840478e-06,6.267350023413594e-10
0,0.0,4.59388820672757e-06,2.349837300047251e-09
0,0.0,6.00574503550888e-06,5.967407160052052e-09
0,0.0,1.1497659215820022e-06,4.920199173481143e-10
0,0.0,2.3142807492604334e-07,2.9400311225033614e-10
0,0.0,9.532514582133444e-07,7.750908251654609e-11
0,0.0,5.819414582219906e-06,2.50424832467551e-09
0,0.0,1.3529887610275182e-06,5.951994263922336e-11
0,0.0025,0.0008146693580783904,1.974803310181149e-05
0,0.0075,0.0006910190568305552,2.670328584504635e-08
0,0.0,1.4186706494001555e-06,2.4787546803948657e-10
0,0.005,6.91391687723808e-05,2.005837626696852e-08
0,0.06,0.00033773446921259165,1.6960509863819911e-06
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.0225,0.00015071292000357062,3.80159751543784e-07
0,0.005,6.426282925531268e-05,1.316267520384079e-08
0,0.0725,0.0006416169344447553,4.815207035580543e-07
0,0.0725,0.00791352242231369,2.754806259029332e-06
0,0.02,8.343268564203754e-05,2.953503465170041e-09
0,0.030323959549190208,0.005672820378094912,0.0008859202398824732
0,0.0125,0.0021914406679570675,4.49289176576708e-06
0,0.007615209522052632,0.018984416499733925,0.004187158398919029
0,0.0,6.636537364101969e-06,2.3269155153850261e-10
0,0.0,0.0003472721145953983,1.13812960791684e-06
0,0.0,4.8870690079638734e-05,3.1554304751353e-10
0,0.035,4.395320502226241e-06,1.7848418794991418e-08
0,0.005,1.0379603736510035e-05,7.897377394600545e-09
0,0.06,0.0014059030218049884,7.283540059026983e-07
0,0.25,5.015500937588513e-05,1.762001878854406e-06
0,0.1925,0.02543175034224987,0.0014668067036768067
0,0.0225,0.0009473838726989925,4.160793718419736e-07
0,0.0375,0.0008394726901315153,4.4290078136845955e-06
0,0.045,0.00012591802806127816,4.6147365701838516e-07
0,0.005,0.0003212833544239402,2.0007377097279122e-07
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.0,2.527228389226366e-06,6.93822506806923e-11
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.005,0.0026510239113122225,3.579369387451106e-07
0,0.0,1.07300991203374e-06,4.645932482183196e-11
0,0.45,0.4067748188972473,0.08095157352989739
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.0225,1.01797888873989e-06,2.4490232955525283e-09
0,0.0075,0.0007595489732921124,5.964278092318762e-06
0,0.0475,4.199431714368984e-05,8.501682419708623e-08
0,0.0,1.0284708196195425e-06,5.250834261279654e-10
0,0.0375,0.00015025961329229176,1.156390271463898e-06
0,0.0225,0.00016075382882263511,1.8302891684539715e-05
0,0.005,2.11666920222342e-05,9.264881673437288e-09
0,0.065,0.0009404997108504176,1.0825276654553244e-06
0,0.0075,7.278032626345521e-06,8.691099710057896e-09
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.0575,0.0013757749693468213,3.2843986264144966e-06
0,0.04,0.005122336093336344,3.689074143096564e-05
0,0.1425,0.01221370603889227,7.169820801219439e-05
0,0.03,0.0003181423817295581,1.6697114150135763e-06
0,0.0175,8.454207272734493e-05,2.216541539793028e-08
0,0.0075,0.00012957559374626726,2.734591303334183e-08
0,0.03,0.0008588277851231396,1.2413529811706608e-05
0,0.0625,0.0028107359539717436,6.244756114601775e-06
0,0.0,0.00012745971616823226,4.89567786833627e-09
0,0.0075,0.0005016116192564368,3.631094052520268e-07
0,0.0175,8.52233199566399e-07,6.483529041233844e-10
0,0.015,8.37955522001721e-05,8.362681275043112e-08
0,0.0,8.401672175750718e-07,1.5953294734198575e-10
0,0.0,0.0001633182546356693,2.078353360417817e-08
0,0.0025,3.26782937918324e-05,2.314901775142861e-09
0,0.05742279595749939,0.03461714833974838,4.556448533920132e-07
0,0.11,0.004483997821807861,3.0551389719923887e-07
0,0.0,2.3434791728504933e-05,1.8767844435888356e-08
0,0.0025,5.406222953752149e-06,1.7291821276178332e-09
0,0.0,4.188249022263335e-06,1.2925550764912846e-10
0,0.0,0.0001367890799883753,8.023533778976208e-08
0,0.0,0.00013885495718568563,5.020106667333645e-08
0,0.0,0.005220135673880577,0.0003087527618651983
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.1775,0.008220742456614971,0.00021417397553171447
0,0.1275,0.00037727991002611816,4.020246500414869e-07
0,0.0025,3.479219230939634e-05,9.918276387242971e-09
0,0.06,0.00028564236708916724,1.8169045725768038e-06
0,0.0,8.145925676217303e-05,1.6288760246637354e-08
0,0.105,0.0002614641562104225,7.097601648093488e-05
0,0.0925,0.020427901297807693,4.11295355053863e-05
0,0.18,0.0018443106673657894,7.402265410402812e-06
0,0.0875,0.0027958452701568604,2.2382946583204628e-06
0,0.03,0.004011658951640129,1.888895657903015e-06
0,0.0,8.463652920909226e-05,2.7903404457680856e-07
0,0.0,7.042121433187276e-05,6.028422301526466e-08
0,0.0075,8.28192278277129e-05,3.023707701812031e-07
0,0.0325,0.004239785019308329,7.804653432681285e-06
0,0.0875,0.00026112658088095486,1.1565634783266872e-06
0,0.0,7.478038696717704e-06,4.1490807224041337e-10
0,0.04,0.0004924488603137434,4.544785603434879e-07
0,0.01,6.922896136529744e-05,3.196055464998623e-09
0,0.0075,0.007569403387606144,2.38075461262138e-06
0,0.0,9.605254263078677e-07,1.176944412153479e-10
0,0.06,0.00039800890954211354,5.356114512762451e-07
0,0.0,5.4025662393542007e-05,5.639194347749654e-09
0,0.0025,3.286375886091264e-06,4.75139189644721e-09
0,0.005,0.021802639588713646,0.0002777417122259187
0,0.0525,0.0017582194413989782,7.990644010149762e-07
0,0.0,2.625722117954865e-06,2.990956580295454e-10
0,0.02081198176278016,0.02615107037127018,0.01567083476614503
0,0.285,0.0035432828590273857,0.001313358923221592
0,0.1625205858617863,0.13498172163963318,0.007100077503413501
0,0.0025,8.642907232569996e-06,1.2826375225089588e-08
0,0.0025,3.822542930720374e-05,3.605626704209555e-09
0,0.0,2.363091152801644e-05,9.760947187644412e-10
0,0.0175,0.0003778930695261806,6.56065931167396e-06
0,0.005,0.00013721051800530404,1.3787332407827077e-08
0,0.01,2.842497269739397e-05,6.404279401257813e-08
0,0.0025,3.7992779198248172e-06,6.706221611703663e-09
0,0.19,0.002522817114368081,7.99856951225406e-07
0,0.0025,0.0004929043934680521,2.0418371143262674e-07
0,0.1925,0.0012810340849682689,1.0282376319663108e-06
0,0.01,2.4337450668099336e-06,3.8392207847276616e-10
0,0.0075,5.5919108490343206e-06,1.2250917296952594e-09
0,0.0,0.0006908610230311751,6.402123333623861e-07
0,0.085,6.242678500711918e-05,3.888701233820177e-08
0,0.0025,0.0014449931913986802,1.0476339133898884e-06
0,0.005,0.0016832349356263876,7.752301616812852e-07
0,0.0,8.686594810569659e-06,3.4685026989896677e-09
0,0.0,4.797911969944835e-06,5.02074696144674e-10
0,0.09,0.0010660624830052257,1.0245434591733863e-06
0,0.54,0.6073693037033081,0.6997970583186859
0,0.0425,0.0012879738351330161,7.887611975850784e-06
0,0.0,2.3083741780283162e-06,8.835485415774499e-11
0,0.0,2.1269646822474897e-05,1.80976805135908e-08
0,0.01,1.270439838663151e-06,2.1377669656408224e-09
0,0.01,6.917696009622887e-05,8.576969250352845e-08
0,0.0025,6.0304097132757306e-05,4.788828558571666e-09
0,0.0075,3.995716724602971e-06,2.1305667065528185e-10
0,0.28,0.02344944141805172,0.02494723484473745
0,0.1075,4.0714414353715256e-05,2.4109215693575974e-07
0,0.005,0.005949895828962326,2.9577277195871957e-05
0,0.0,6.804168037888303e-07,5.290329249161305e-10
0,0.0,9.605254263078677e-07,1.176944412153479e-10
0,0.0,3.4170736284977465e-07,2.144800953613206e-10
0,0.0625,0.0005296392482705414,3.0491445017832245e-07
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.01,0.00044082157546654344,3.391016145711825e-06
0,0.0175,9.209336894855369e-06,1.927856488231934e-09
0,0.005,7.827641820767894e-05,3.1923334104884183e-09
0,0.0,5.125995699017949e-07,8.171452245059874e-11
0,0.0275,0.0026453137397766113,8.9022892060893e-06
0,0.325,0.1532948762178421,0.001501459945905555
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.01,2.189743554481538e-06,1.2270799220879612e-09
0,0.0625,0.001513825380243361,2.290737788120434e-06
0,0.0025,4.112845635972917e-05,1.8531915539227983e-08
0,0.005,3.7254419567034347e-06,1.1082234738261743e-09
0,0.033434483700835585,0.02095174230635166,0.00012675154922755347
0,0.01,3.806814675044734e-06,4.162921020395636e-10
0,0.005,2.380723162787035e-05,1.598180997377965e-08
0,0.1675,0.0347793772816658,0.00022491340665620947
0,0.0025,0.000510175246745348,7.188053673526745e-07
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.0,4.188480943412287e-06,9.070256226882669e-10
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.01,2.5512978027109057e-05,5.972439998106962e-09
0,0.0,1.4817657074672752e-06,9.030126034221422e-10
0,0.0,0.00018680891662370414,4.46083700970932e-08
0,0.1575,0.03651998192071915,9.238164041239395e-05
0,0.0,7.5342663876654115e-06,5.041860628840635e-11
0,0.025,1.6581572026552749e-06,8.58226138003474e-10
0,0.2725,0.19435709714889526,0.05464161120557449
0,0.5275,0.31863898038864136,0.16603187013593643
0,0.0275,0.04370322450995445,0.00021669949333888582
0,0.0,7.127722346922383e-05,4.00217453525599e-09
0,0.035,9.900364239001647e-05,1.1978377748778829e-08
0,0.0,1.3529887610275182e-06,5.951994263922336e-11
0,0.005,2.181362333431025e-06,6.510069540235971e-10
0,0.005,3.5203395327698672e-06,7.448933786086363e-10
0,0.015,0.00027002798742614686,3.442536444181832e-07
0,0.0,0.003332819789648056,6.457035245511159e-06
0,0.0325,0.0015097182476893067,7.890333397136904e-07
0,0.0004416516614617549,0.027026811614632607,0.002202079750629773
0,0.005,4.435206574271433e-05,4.8894200486390537e-08
0,0.0,4.504485332290642e-05,1.921476152645622e-09
0,0.02081198176278016,0.02615107037127018,0.01567083476614503
0,0.0,1.5029319911263883e-05,4.5045274238149164e-10
0,0.005,5.438004154711962e-05,2.6839422463223504e-08
0,0.0,9.485951522947289e-06,6.108478328337511e-09
0,0.06,0.004385718610137701,1.8930650130778578e-05
0,0.555,0.6446874141693115,0.4591997174604933
0,0.115,0.01036424282938242,3.444276315647231e-05
0,0.0,9.147600394499023e-06,1.0038475055920137e-09
0,0.0025,6.927241338416934e-05,1.4159293821957766e-08
0,0.02,8.475068170810118e-06,1.5846626537511464e-09
0,0.0175,0.00030100325238890946,1.1674240885605553e-07
0,0.0,1.9178703496436356e-06,5.35951705127433e-10
0,0.0,1.838317075453233e-05,7.84214036806707e-09
0,0.1,0.03786205127835274,0.0004975853211161343
0,0.0004416516614617549,0.027026811614632607,0.002202079750629773
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.065,1.3541101907321718e-05,3.1641009637112933e-07
0,0.005,3.71122732758522e-05,3.8520552843782733e-07
0,0.0325,0.0006521604373119771,5.850899954217209e-06
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.6475,0.5848444104194641,0.9955319033720699
0,0.155,0.003294078167527914,4.5089986884721e-06
0,0.0025,9.877060620056e-06,1.9619657997397177e-10
0,0.0825,0.0016884914366528392,4.894884710745677e-07
0,0.0,7.177925454016076e-06,3.666269282661756e-08
0,0.0025,5.4941133385000285e-06,4.08124511830016e-09
0,0.015,2.0783111267519416e-06,2.8312076747164233e-09
0,0.1425,0.01221370603889227,7.169820801219439e-05
0,0.2575,0.00983541738241911,0.003370470545404615
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.0,6.151632078399416e-06,7.146222993973302e-09
0,0.005,1.677429509072681e-06,4.976615017342612e-10
0,0.185,0.052842941135168076,0.1900355173317646
0,0.0004416516614617549,0.027026811614632607,0.002202079750629773
0,0.0225,3.59857949661091e-05,4.8746180298280425e-08
0,0.0,3.531261609168723e-05,4.341280405012333e-09
0,0.0075,2.3371596853394294e-06,1.165343080037701e-08
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.6425,0.718934953212738,0.9773797345051588
0,0.0025,0.00011824313696706668,4.017949785050311e-08
0,0.26,0.006715112365782261,0.014657728062821548
0,0.1338033084766866,0.014903009869158268,0.003139821437124639
0,0.005,8.324418558913749e-06,6.944936984677028e-09
0,0.0,3.0016839446034282e-05,1.705814425021883e-09
0,0.1425,0.0010034125298261642,1.647790392434352e-07
0,0.0,4.9178361223312095e-05,1.0994376395803898e-09
0,0.0,0.0004249014309607446,1.2349712114867138e-08
0,0.085,0.0003473742981441319,7.659047376563194e-08
0,0.005,1.135389311457402e-06,4.32414923401339e-09
0,0.0,8.653394729662978e-07,2.4049423986479245e-10
0,0.0,8.05372224021994e-07,1.465433267618285e-10
0,0.0325,0.0001955294283106923,2.8976422195010387e-07
0,0.0025,3.0825794965494424e-05,8.621295876145382e-09
0,0.1125,0.01228514313697815,1.4091632711090424e-06
0,0.0025,0.00014367313997354358,8.416621832832809e-08
0,0.0,4.913953489449341e-06,2.7870517670338904e-09
0,0.1375,0.14504630863666534,0.0021322677756301692
0,0.0,1.409069000146701e-06,1.1926929572470593e-09
0,0.0,1.1097727110609412e-05,1.9747384339418676e-09
0,0.0,1.854884612839669e-05,3.3983721578951904e-09
0,0.0,1.0284708196195425e-06,5.250834261279654e-10
0,0.09898634105684635,0.04436340928077698,0.02625265421890663
0,0.03,0.0003281775861978531,3.5586376316670724e-05
0,0.11841094609401781,0.2611343562602997,0.14031657504649575
0,0.0,3.945013759221183e-06,5.339384602790313e-10
0,0.175,0.0031994266901165247,0.000485403732499777
0,0.0325,7.201231255749008e-06,4.9919984999944435e-09
0,0.0,7.904075755504891e-05,2.3408389192456033e-07
0,0.0025,4.768160215462558e-05,5.539296493939738e-09
0,0.125,0.1295802891254425,0.004699852992726044
0,0.01,1.6714679077267647e-05,7.542615232608253e-10
0,0.0,1.237150627275696e-05,1.513694837911428e-09
0,0.0,1.3105941434332635e-06,1.828847927408534e-10
0,0.255,0.002151241758838296,1.6889194366087675e-05
0,0.0375,0.0002948516921605915,7.779734964280126e-08
0,0.0225,0.00010673081851564348,1.959104463816865e-07
0,0.005,3.7254419567034347e-06,1.1082234738261743e-09
0,0.0,9.393193613504991e-05,7.73684195473557e-09
0,0.025,9.398651855008211e-06,7.691616200018718e-09
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.025,0.008049174211919308,5.9806162447690814e-05
0,0.0075,1.0502945769985672e-05,6.3997046896575205e-09
0,0.025,0.0003250882145948708,7.353978074582492e-08
0,0.0,3.1252268399839522e-06,5.907816167872716e-10
0,0.0,1.156695816462161e-06,9.289720520818892e-10
0,0.0,2.224823947472032e-05,1.904902698299169e-09
0,0.0025,5.770973803009838e-05,2.949608011320697e-09
0,0.0175,7.655302761122584e-05,4.617204432801122e-07
0,0.095,5.0008722610073164e-05,2.1209160102425937e-07
0,0.0325,0.0003177353064529598,1.4698307906205248e-07
0,0.04,4.157524381298572e-05,2.9437473375307257e-09
0,0.0,7.470561286027078e-06,1.0932674627850887e-09
0,0.0075,1.270773054784513e-06,1.7060520739052603e-09
0,0.005,3.24678112519905e-05,5.4128547604410046e-08
0,0.0175,0.0001673777005635202,4.077059568556376e-08
0,0.0,3.1252268399839522e-06,5.907816167872716e-10
0,0.0,8.100007107714191e-06,6.17334998096597e-10
0,0.0575,4.192213509668363e-06,7.889611849262423e-10
0,0.0,1.533761496830266e-05,1.1523738411990611e-09
0,0.1625205858617863,0.13498172163963318,0.007100077503413501
0,0.0125,6.106863293098286e-05,1.0107762521259474e-08
0,0.0,0.0004749731160700321,7.330925397965483e-08
0,0.005,0.00011593216913752258,7.002515818373261e-07
0,0.16658011147787877,0.059140708297491074,4.475193843820528e-06
0,0.0,1.3214164027886e-05,6.371256889145689e-09
0,0.0025,1.2005388271063566e-05,7.86448768090239e-10
0,0.225,0.0029888106510043144,1.0068249108651542e-05
0,0.0,4.280086159269558e-06,1.6566750961934492e-09
0,0.0,2.446867074468173e-05,1.665197356659866e-08
0,0.0075,0.0007595489732921124,5.964278092318762e-06
0,0.13,0.01626228168606758,5.884048643360415e-05
0,0.025,0.00021587016817647964,2.3747211347932388e-07
0,0.0025,0.0011485859286040068,1.5056029733174052e-06
0,0.0725,0.00030526015325449407,1.2953124230850136e-05
0,0.0,7.603495760122314e-06,5.236796964330843e-09
0,0.04,0.0022591818124055862,7.929652331967074e-06
0,0.0025,2.4904687961679883e-05,1.78534868411693e-08
0,0.0,1.9178703496436356e-06,5.35951705127433e-10
0,0.0025,6.0304097132757306e-05,4.788828558571666e-09
0,0.03,0.030854620039463043,0.0012928656411498873
0,0.0,6.583434696949553e-06,3.1413656970892786e-09
0,0.0025,0.00026953130145557225,1.1998316625663191e-07
0,0.035,0.0001413944992236793,4.0396340150529605e-07
0,0.0,1.3131602827343158e-05,5.463263352459016e-10
0,0.0,2.5042081119863724e-07,5.325852489803958e-11
0,0.0125,1.7615908291190863e-05,3.441975097275567e-08
0,0.0,8.310180419357494e-06,9.822663007783557e-10
0,0.2825,0.011308815330266953,3.672575747205281e-05
0,0.17,0.002313676057383418,0.001119504136552792
0,0.005,0.00012023571616737172,8.512994737260886e-08
0,0.0,2.059044390989584e-06,2.007485749883916e-10
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.005,2.558505002525635e-05,5.09670195286557e-09
0,0.09221672658174379,0.02819322608411312,0.02811937862038024
0,0.0925,0.02116761915385723,0.0005609618437175871
0,0.135,0.022565403953194618,0.0006067015420988616
0,0.025,2.216481107097934e-06,1.8194755067864584e-09
0,0.0,2.753629451035522e-05,1.7844939172501046e-09
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.005,2.1459678464452736e-05,2.0811165623892855e-09
0,0.0,1.6041383332776604e-06,1.1053518885770246e-09
0,0.0025,9.852615039562806e-05,1.239685487832864e-06
0,0.16658011147787877,0.059140708297491074,4.475193843820528e-06
0,0.0925,0.015949688851833344,2.7728457423453332e-05
0,0.0,3.284605554654263e-06,6.468476885372457e-10
0,0.0,5.592384013652918e-07,5.851247176655018e-11
0,0.0725,0.0006080104503780603,2.265621537811479e-06
0,0.0025,1.1339478987792972e-05,7.536254050435358e-10
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.07788684462165119,0.0069305566139519215,0.0013369981674395738
0,0.03,5.290105036692694e-05,5.052748555007998e-08
0,0.0,6.552555078087607e-06,8.398984009457377e-10
0,0.0225,0.00015387915482278913,1.349113920749625e-07
0,0.02,0.0003000082215294242,5.259126478935768e-09
0,0.0,2.3846155272622127e-06,1.4037243136524017e-09
0,0.0025,0.00028047850355505943,1.7687259798694036e-07
0,0.0,2.2114454623078927e-06,1.3525549616821955e-09
0,0.0225,0.00034543839865364134,2.831250656972166e-08
0,0.0,1.7810341432777932e-06,2.769597431308271e-12
0,0.07,0.00010119139187736437,1.0355144996101077e-08
0,0.0,2.2212188923731446e-06,6.02272913874025e-10
0,0.0,4.9178361223312095e-05,1.0994376395803898e-09
0,0.03,3.939458110835403e-05,1.2723210626162976e-09
0,0.0,2.600638936200994e-06,3.53361903861758e-11
0,0.0175,0.003328189952298999,8.127320332801807e-07
0,0.0075,1.495774085924495e-05,1.2319994420367305e-08
0,0.165,0.061389319598674774,9.112589210235373e-06
0,0.3875,0.7862520217895508,0.9942215871443983
0,0.0,2.072006054731901e-06,3.1280944659540143e-10
0,0.0,0.003217001212760806,1.2092416869106333e-05
0,0.0075,0.000696448958478868,3.921334962829717e-06
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.025,1.5704863471910357e-05,2.1272291523006962e-08
0,0.0025,1.5529186612184276e-06,5.132461436886844e-10
0,0.02,6.760397809557617e-05,4.469228838573573e-09
0,0.17,0.0006999592878855765,3.2852745940732145e-07
0,0.0,4.72121746497578e-06,1.1022493683459921e-10
0,0.01,8.975145465228707e-05,3.040826112812662e-08
0,0.015,0.0006724371341988444,1.9195053625517176e-06
0,0.005,5.676709770341404e-05,1.6085746251075436e-08
0,0.0,0.00010979414219036698,1.9700096696481214e-08
0,0.0,1.2184747902210802e-05,2.715897471973052e-08
0,0.0,6.2966910263639875e-06,7.546530052089146e-10
0,0.0,1.293182958761463e-05,3.1777407435087217e-09
0,0.0125,5.786955443909392e-05,1.9066195534166756e-08
0,0.225,0.26933783292770386,0.00809925088764081
0,0.0,0.00041976472130045295,4.3488573818605303e-08
0,0.3875,0.10003583133220673,0.036823720116199894
0,0.0025,0.0001457990292692557,1.083231201186516e-07
0,0.0,3.5109151212964207e-06,2.412992168534549e-09
0,0.365,0.02778509072959423,0.00011976537438505699
0,0.0075,0.0010006420779973269,9.050207647868819e-08
0,0.0,1.3470044905261602e-05,4.51056622900618e-09
0,0.0,4.658014347569406e-07,1.868065609448102e-09
0,0.02081198176278016,0.02615107037127018,0.01567083476614503
0,0.0075,2.69490647042403e-06,2.4534055239994163e-10
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.02,1.5996947695384733e-05,2.820720011972054e-09
0,0.0,9.951583024303545e-07,4.0112998577879093e-11
0,0.04,0.00014831330918241292,5.893274287710839e-07
0,0.0475,0.002294095465913415,8.484425264994618e-07
0,0.0125,3.125259536318481e-05,4.077188491915328e-08
0,0.055,0.037939365953207016,0.005327700226089795
0,0.0125,4.044893285026774e-05,4.692227337377913e-09
0,0.675,0.9348303079605103,0.85597133043574
0,0.14,0.0009494771948084235,1.1779649218020651e-07
0,0.0125,5.712569418392377e-06,1.2455142706109694e-09
0,0.465,0.16801123321056366,0.2590434327357487
0,0.0,0.00015613190771546215,3.6168594302608473e-09
0,0.0,5.969235417069285e-07,5.507011738622698e-10
0,0.0,3.6706478567793965e-07,1.085061025799261e-09
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.05659773087964894,0.006826828233897686,7.094595772122472e-05
0,0.0725,0.009695556946098804,7.634952393883037e-07
0,0.0,3.0198269087122753e-05,3.9987161532633985e-08
0,0.0,1.6618585050309775e-06,3.318825718127406e-10
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.38,0.05513593181967735,0.004653614019796488
0,0.0,0.00030852979398332536,2.4069759663440113e-08
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.0225,0.0003716728533618152,1.2175396567453395e-06
0,0.01,5.571740985033102e-06,7.646681688756718e-09
0,0.12,0.004290816839784384,0.00016558727743438048
0,0.0,1.3529887610275182e-06,5.951994263922336e-11
0,0.5925,0.585076630115509,0.9041592035140165
0,0.0075,3.5467724956106395e-05,1.3770166552375422e-09
0,0.0075,0.00014447227295022458,1.0641173908031828e-06
0,0.0175,5.818097270093858e-05,2.344185133764027e-08
0,0.0025,0.0006372049101628363,2.425539798349827e-07
0,0.185,0.05780348181724548,0.0072873174746225485
0,0.055,0.037939365953207016,0.005327700226089795
0,0.0,2.0390894860611297e-05,1.104873131561482e-09
0,0.04,0.00019713370420504361,3.0774000667609116e-07
0,0.0025,5.4941133385000285e-06,4.08124511830016e-09
0,0.0,4.343623004388064e-05,2.235160194354608e-08
0,0.02,0.0003000082215294242,5.259126478935768e-09
0,0.0925,0.048742737621068954,6.948247612341712e-05
0,0.0025,0.000432409840868786,4.865691723104545e-09
0,0.005,1.0379603736510035e-05,7.897377394600545e-09
0,0.0,5.022905043006176e-06,1.7857333307684029e-10
0,0.16,0.0026441477239131927,2.352095273606442e-05
0,0.04,0.00014831330918241292,5.893274287710839e-07
0,0.0,6.152864443720318e-06,4.5536714856489905e-10
0,0.0325,5.9510028222575784e-05,2.6939273224192644e-07
0,0.0,2.8502390705398284e-05,1.982695737603093e-07
0,0.0,2.6462450932740467e-06,3.3163469371522845e-10
0,0.0,2.348906491533853e-06,2.871575984257048e-10
0,0.005,5.109216090204427e-07,2.9582854525637236e-10
0,0.12,0.008924515917897224,1.0442798812826545e-05
0,0.0825,0.0031378623098134995,5.292514325314896e-06
0,0.00043972750975217385,0.001113460399210453,8.065059936097582e-05
0,0.005,0.0001189026515930891,2.7331873402438643e-08
0,0.035,6.408083572750911e-05,2.029440161749553e-07
0,0.0,1.5625674905095366e-06,1.927390255654307e-09
0,0.012365520035616315,0.012198809534311295,0.0016076461356822301
0,0.0575,3.719830419868231e-05,5.2223556513184985e-08
0,0.0,2.059044390989584e-06,2.007485749883916e-10
0,0.0025,7.239467777253594e-06,4.653569777845868e-10
0,0.028417530919796534,0.012476122006773949,0.00010298626628192299
0,0.0,2.4365470380871557e-05,5.870707770989651e-07
0,0.0,5.03446869970503e-07,2.524369460775259e-10
0,0.005,0.0009049712680280209,1.6807556095049901e-06
0,0.035,5.22405571246054e-05,1.5374092071886868e-07
0,0.0,3.009876309079118e-05,3.856104482763542e-08
0,0.0,1.800135464691266e-06,1.0250996230679976e-10
0,0.205,0.005896494258195162,3.327056331075762e-06
0,0.0,3.120101973763667e-05,2.5678369758119625e-09
0,0.125,0.09129857271909714,5.0640163255341527e-05
0,0.0025,8.642907232569996e-06,1.2826375225089588e-08
0,0.0,5.57303746973048e-06,7.21696132075642e-09
0,0.0375,3.659920548670925e-05,1.7318473710037582e-08
0,0.0,4.153928784944583e-06,5.393769360561041e-10
0,0.0,1.0632380735842162e-06,8.730002555799176e-10
0,0.0,1.6570758134548669e-06,5.385802250651725e-09
0,0.0,1.3017686342209345e-06,1.5825407972267141e-10
0,0.02,3.7990230339346454e-05,8.638070288170308e-09
0,0.0,4.210883162159007e-07,3.5495917743563417e-10
0,0.08200173923762069,0.025599714368581772,0.00010526506837123592
0,0.035,0.0003709113225340843,5.1230438133912365e-08
0,0.0625,0.00010801618191180751,2.3114736330308278e-07
0,0.0,0.001860993797890842,9.348021414891413e-07
0,0.0175,6.6183220042148605e-06,9.109144080299496e-09
0,0.0,1.522911770734936e-05,5.750596354548257e-09
0,0.0975,0.0010578723158687353,8.768531859236689e-06
0,0.0475,0.00013545554247684777,4.709527097079899e-08
0,0.0075,8.910887845559046e-05,7.399449381158072e-07
0,0.0875,5.195519042899832e-05,1.1518214614907341e-07
0,0.005,0.00036888752947561443,2.8700365851410327e-08
0,0.025,0.004033294040709734,1.371104088956531e-06
0,0.0025,2.202161522291135e-05,1.1872346752645957e-09
0,0.0075,0.0001282799494219944,2.443232705193077e-09
0,0.0425,0.0005674998392350972,6.073697918801336e-07
0,0.0,7.786137757648248e-06,1.5805829219854513e-09
0,0.0,1.1292814633634407e-05,1.0231929134291367e-08
0,0.0,8.164852260961197e-07,4.84254915494042e-11
0,0.0,1.2507888413892942e-06,2.684138170215145e-09
0,0.14,0.0005282983183860779,1.9760527079722998e-07
0,0.0025,1.8035249013337307e-05,4.647657091559495e-08
0,0.055,0.037939365953207016,0.005327700226089795
0,0.0275,0.0015805831644684076,8.738264616699645e-07
0,0.015,2.314148332516197e-05,8.90979969004091e-09
0,0.04,0.007566122803837061,4.133633350711079e-05
0,0.0175,1.7774449588614516e-05,2.01303002609051e-08
0,0.0025,9.085914825845975e-06,5.191904825848796e-10
0,0.035,0.0003173396398779005,8.413199190512285e-07
0,0.005,0.0005691677215509117,4.536649949922547e-08
0,0.025,1.4761249076400418e-05,2.325992505787585e-09
0,0.035,0.0004652658535633236,9.615280442448903e-07
0,0.04,2.4733682948863134e-05,1.1318421358769046e-07
